מספר_עמוד,URL,שם_המסלול,סוג_קבלה,סכם,פסיכומטרי,ממוצע_בגרות,מתמטיקה,אנגלית,עברית,פיסיקה,סכם_הנדסה,סכם_כמותי,תוכן_גולמי
18,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=18,מדעי כדור הארץ והסביבה - מדעי כדור הארץ והסביבה משולב לתואר כפול - מדעי כדור הארץ והסביבה עם מדעי החיים,ללא פסיכומטרי,,585,106,80/5 או 90/4,מתקדמים א,רמה ה',,,585.0,"אפשרות קבלה ללא פסיכומטרי
מדעי כדור הארץ והסביבה
מדעי כדור הארץ והסביבה משולב לתואר כפול - מדעי כדור הארץ והסביבה עם מדעי החיים
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
פסיכומטרי/נתיב לאקדמיה
585
ובנוסף
סכם כמותי
585
תנאים נוספים
מתמטיקה
70/4 או 60/5
רמה באנגלית
מתקדמים א
רמה בעברית לנדרשים
רמה ה'
מידע נוסף






תנאי קבלה ללא פסיכומטרי
ממוצע בגרות
106
בנוסף
מתמטיקה
80/5 או 90/4
רמה באנגלית
מתקדמים א
רמה בעברית לנדרשים
רמה ה'
תנאים נוספים"
18,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=18,מדעי כדור הארץ והסביבה - מדעי כדור הארץ והסביבה דו מחלקתי - כימיה,ללא פסיכומטרי,,600,105,95/4 או 85/5,בסיסי,רמה ה',,,600.0,"אפשרות קבלה ללא פסיכומטרי
מדעי כדור הארץ והסביבה
מדעי כדור הארץ והסביבה דו מחלקתי - כימיה
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
פסיכומטרי/נתיב לאקדמיה
600
ובנוסף
סכם כמותי
600
תנאים נוספים
מתמטיקה
70/4 או 60/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף












תנאי קבלה ללא פסיכומטרי
ממוצע בגרות
105
בנוסף
מתמטיקה
95/4 או 85/5
כימיה
85/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
תנאים נוספים"
18,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=18,מדעי כדור הארץ והסביבה - מדעי כדור הארץ והסביבה ראשי,ללא פסיכומטרי,,ובנוסף,100,80/4 או 60/5,בסיסי,רמה ה',,,575.0,"אפשרות קבלה ללא פסיכומטרי
מדעי כדור הארץ והסביבה
מדעי כדור הארץ והסביבה ראשי
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
ובנוסף
סכם כמותי
575
תנאים נוספים
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף








תנאי קבלה ללא פסיכומטרי
ממוצע בגרות
100
בנוסף
מתמטיקה
80/4 או 60/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
תנאים נוספים"
18,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=18,מדעי כדור הארץ והסביבה - מדעי כדור הארץ והסביבה משולב לתואר כפול - מדעי כדור הארץ והסביבה ומדעי המחשב,רגיל,,660,,90/4 או 80/5,בסיסי,רמה ה',,,750.0,"מדעי כדור הארץ והסביבה
מדעי כדור הארץ והסביבה משולב לתואר כפול - מדעי כדור הארץ והסביבה ומדעי המחשב
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
פסיכומטרי/נתיב לאקדמיה
660
ובנוסף
סכם כמותי
750
תנאים נוספים
מתמטיקה
90/4 או 80/5
חשיבה כמותית
135
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף"
18,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=18,מדעי כדור הארץ והסביבה - מדעי כדור הארץ והסביבה דו מחלקתי - המחלקה לסטטיסטיקה,ללא פסיכומטרי,,ובנוסף,100,87/5,בסיסי,רמה ה',,,630.0,"אפשרות קבלה ללא פסיכומטרי
מדעי כדור הארץ והסביבה
מדעי כדור הארץ והסביבה דו מחלקתי - המחלקה לסטטיסטיקה
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
ובנוסף
סכם כמותי
630
תנאים נוספים
מתמטיקה
80/4 או 70/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף






תנאי קבלה ללא פסיכומטרי
ממוצע בגרות
100
בנוסף
מתמטיקה
87/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
תנאים נוספים"
18,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=18,מדעי כדור הארץ והסביבה - מדעי כדור הארץ והסביבה דו מחלקתי - קיימות ושמירת סביבה,ללא פסיכומטרי,,ובנוסף,100,60/5 או 80/4,בסיסי,רמה ה',,,575.0,"אפשרות קבלה ללא פסיכומטרי
מדעי כדור הארץ והסביבה
מדעי כדור הארץ והסביבה דו מחלקתי - קיימות ושמירת סביבה
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
ובנוסף
סכם כמותי
575
תנאים נוספים
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף







תנאי קבלה ללא פסיכומטרי
ממוצע בגרות
100
בנוסף
מתמטיקה
60/5 או 80/4
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
תנאים נוספים"
18,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=18,קיימות ושמירת סביבה,ללא פסיכומטרי,500.0,500,95,,בסיסי,רמה ה',,,,"אפשרות קבלה ללא פסיכומטרי
קיימות ושמירת סביבה
קיימות ושמירת סביבה דו מחלקתי
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
פסיכומטרי/נתיב לאקדמיה
500
או
סכם
500
תנאים נוספים
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף











תנאי קבלה ללא פסיכומטרי
ממוצע בגרות
95
בנוסף
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
תנאים נוספים"
18,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=18,Sustainability and Environment,ללא פסיכומטרי,,500,תנאי קבלה לתואר ראשון בכל התוכניות,,בסיסי,רמה ה',,,,"אפשרות קבלה ללא פסיכומטרי
קיימות ושמירת סביבה
קיימות ושמירת סביבה קיימות וסביבה- חטיבה
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
פסיכומטרי/נתיב לאקדמיה
500
או
סכם
500
תנאים נוספים
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף











תנאי קבלה ללא פסיכומטרי
ממוצע בגרות
95
בנוסף
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
תנאים נוספים













«
1
2
…
17
18
19
…
26
27
»
לימודים
תואר ראשון - כל תוכניות הלימודים
תואר שני - כל תוכניות הלימודים
לימודי תואר שלישי - דוקטורט
לימודי תעודה ולימודי המשך
לימודים קדם אקדמיים - נתיב לאקדמיה, מכינות, חלופה לכמותי
המרכז האוניברסיטאי ללימודי חוץ
תוכניות בין-לאומיות
הרשמה וקבלה
מחשבון ממוצע בגרות וסכם לתואר ראשון
תנאי קבלה לתואר ראשון בכל התוכניות
קטלוג הקורסים האוניברסיטאי
דיור ומעונות
רישום אונליין לאוניברסיטה
אחרי שהתקבלת - כל מה שצריך לדעת
אזור אישי למועמדים ולמועמדות
מחקר ויזמות
מחקר בבן-גוריון
חיפוש מנחה - פורטל המחקר
מרכז יזמות 360
פארק ההייטק
משרות אקדמיות
BGN Technology Transfer
מידע כללי
מפות ודרכי הגעה
מרכז הספורט והנופש ע""ש סילבן אדמס
מכרזים - רכש ובינוי
משרות פתוחות
החלפת סיסמה ארגונית
תוויות חניה וכרטיסים
חירום
יצירת קשר
הצהרת נגישות
מדיניות פרטיות
מדיניות עריכת תוכן
הגדרת עוגיות"
19,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=19,לא זוהה (AI),רגיל,,,,,,,,,,"ללמוד אצלנו
לפורטל האישי
לסגל
עב
תפריט
להרשמה
דברו איתנו
עמוד הבית
למועמדים ולמועמדות
תנאי קבלה לכל תוכניות הלימוד לתואר ראשון
תנאי קבלה לכל תוכניות הלימוד לתואר ראשון
ריכוז כל תנאי הקבלה לתוכניות לתואר ראשון. תנאי הקבלה המוצגים נכונים להיום ועשויים להשתנות בהתאם להיצע וביקוש בכל מועד.
סינון
ניקוי חיפוש
סינון קבלה
ללא פסיכומטרי בכלל
סמסטר
אביב תשפ""ו
סתו תשפ""ו
תחומי עניין
פקולטה"
19,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=19,סטטיסטיקה וניתוח נתונים דו מחלקתי - שילוב עם כימיה,ללא פסיכומטרי,,ובנוסף,105,87/5,בסיסי,רמה ה',,,630.0,"אפשרות קבלה ללא פסיכומטרי
סטטיסטיקה וניתוח נתונים
סטטיסטיקה וניתוח נתונים דו מחלקתי - שילוב עם כימיה
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
ובנוסף
סכם כמותי
630
תנאים נוספים
מתמטיקה
80/4 או 70/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף










תנאי קבלה ללא פסיכומטרי
ממוצע בגרות
105
בנוסף
מתמטיקה
87/5
כימיה
85/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
תנאים נוספים"
19,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=19,סטטיסטיקה וניתוח נתונים,רגיל,,תנאים נוספים,,87/5,בסיסי,רמה ה',,,,"סטטיסטיקה וניתוח נתונים
סטטיסטיקה וניתוח נתונים דו מחלקתי - מתמטיקה
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
תנאים נוספים
מתמטיקה
87/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף"
19,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=19,סטטיסטיקה וניתוח נתונים דו מחלקתי - שילוב עם מדעי החיים,ללא פסיכומטרי,,ובנוסף,106,87/5,מתקדמים א,רמה ה',,,630.0,"אפשרות קבלה ללא פסיכומטרי
סטטיסטיקה וניתוח נתונים
סטטיסטיקה וניתוח נתונים דו מחלקתי - שילוב עם מדעי החיים
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
ובנוסף
סכם כמותי
630
תנאים נוספים
מתמטיקה
80/4 או 70/5
רמה באנגלית
מתקדמים א
רמה בעברית לנדרשים
רמה ה'
מידע נוסף









תנאי קבלה ללא פסיכומטרי
ממוצע בגרות
106
בנוסף
מתמטיקה
87/5
רמה באנגלית
מתקדמים א
רמה בעברית לנדרשים
רמה ה'
תנאים נוספים"
19,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=19,סטטיסטיקה וניתוח נתונים,רגיל,,ובנוסף,,80/4 או 70/5,בסיסי,רמה ה',,,630.0,"סטטיסטיקה וניתוח נתונים
סטטיסטיקה וניתוח נתונים דו מחלקתי
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
ובנוסף
סכם כמותי
630
תנאים נוספים
מתמטיקה
80/4 או 70/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף"
19,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=19,סטטיסטיקה וניתוח נתונים דו מחלקתי - שילוב עם מדעי כדור הארץ והסביבה,ללא פסיכומטרי,,ובנוסף,100,87/5,בסיסי,רמה ה',,,630.0,"אפשרות קבלה ללא פסיכומטרי
סטטיסטיקה וניתוח נתונים
סטטיסטיקה וניתוח נתונים דו מחלקתי - שילוב עם מדעי כדור הארץ והסביבה
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
ובנוסף
סכם כמותי
630
תנאים נוספים
מתמטיקה
80/4 או 70/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף









תנאי קבלה ללא פסיכומטרי
ממוצע בגרות
100
בנוסף
מתמטיקה
87/5
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
תנאים נוספים"
19,https://www.bgu.ac.il/welcome/ba/reception-section-lobby/?semesters=012026&page=19,הנדסת חשמל ומחשבים - הנדסת חשמל ומחשבים משולב לתואר כפול - חשמל מדעי המחשב,רגיל,,660,,85/5,בסיסי,רמה ה',56/5,567.0,,"הנדסת חשמל ומחשבים
הנדסת חשמל ומחשבים משולב לתואר כפול - חשמל מדעי המחשב
תנאי קבלה לבעלי פסיכומטרי כללי רב תחומי/נתיב לאקדמיה
פסיכומטרי/נתיב לאקדמיה
660
ובנוסף
סכם הנדסה
567
תנאים נוספים
מתמטיקה
85/5
פיסיקה
56/5
חשיבה כמותית
135
רמה באנגלית
בסיסי
רמה בעברית לנדרשים
רמה ה'
מידע נוסף"
